part	groupCount	sourceText
4	1	Jarrets caramélisés au miel
4	1	Knacki végétale et lentilles
4	1	L'incroyable Risotto
4	1	La Chorba d'Inès
4	7	Lapin
4	1	Lapin et endives à la bière
4	1	Lapin façon osso-bucco
4	1	Lasagnes gratinées
4	7	Lentille
4	1	Lentilles mode riz cantonais
4	1	Lentilles à la saucisse et patate douce
4	1	Lentilles à l’aubergine et tomate
4	1	Lieu jaune au fenouil
4	1	Lingue sauce aux coques
4	1	Linguini alla vongole
4	1	Lotte chermoula
4	1	Lotte du primeur
4	1	Lotte à la bourguignonne
4	1	Légumes d'été
4	1	Légumes à la provençale et à la feta
4	1	Légumes à l’aigre-doux
4	2	Mac and Cheese
4	1	Mac and Cheese Gourmand
5	1	Magret asperges et poivre
5	1	Magret de canard aux pêches
5	1	Maki géant jambon asperges
5	1	Mango sticky rice express
5	1	Maquereau miso
5	1	Marbré chocolat caramel
5	1	Marbré d’œufs à la provençale
5	1	Marmelade d'oranges épicée
5	1	Mijoté de boeuf à la japonaise
5	1	Mijoté de poulet aux pommes de terre
5	1	Millefeuille russe à la truite
5	2	Millet
5	1	Minestrone aux légumineuses
5	1	Minestrone express au crabe
5	1	Minestrone tutto verde
5	1	Mini penne potiron chèvre
5	1	Mini tourtes de bœuf haché
5	1	Mini-cordons bleus courgette
5	1	Minis Kimbap
5	1	Mirabelle plum Far Breton
5	1	Moelleux aux myrtilles
5	1	Moelleux choco cœur surprise
5	1	Mole de poulet
5	1	Morbiflette à la vitelotte
5	2	Morue
5	3	Moule
5	1	Moules au chorizo
5	2	Moussaka gratinée
5	1	Moussaka vegan
5	1	Muffins aux myrtilles
5	1	Muffins de carotte
5	1	Mushi Pan Matcha
5	1	Nachos
5	1	Nasi Goreng
5	3	Navet
5	1	Nectarines miel ricotta
5	1	Nems aux crevettes
5	1	Nouilles au bœuf, sauce barbecue à l’asiatique
5	1	Nouilles aux légumes
5	1	Nouilles aux légumes et tofu
5	1	Nouilles chinoises au surimi
5	1	Nouilles curry rouge
5	1	Nuggets de poulet
5	1	Nuggets de saumon
5	1	One pot aux petits pois
5	1	One pot pasta bœuf bolognaise
5	1	One pot pasta carbonara
5	1	One pot pasta crevette thai
5	1	One pot pasta façon paella
5	1	One pot pasta légumes chèvre
5	1	One pot pasta marinière
5	1	One pot pasta méditerranéens
5	2	One pot pasta pizza style
5	1	One pot pasta poulet
5	1	One pot pasta poulet fromage
5	1	One pot pasta saumon poivrons
5	1	One pot pasta saumon épinards
5	1	One pot pasta thon et citron
5	1	One pot pasta thon olives
5	1	One pot pasta tomate et saucisse
5	1	One pot poulet
5	1	One pot poulet au curry
5	1	One pot poulet à la mexicaine et orzo
5	1	One-pot-pasta au tofu fumé
5	1	Onigiri facile au thon
5	1	Orecchiette butternut tofu
5	2	Orge
5	1	Orzo crémeux
5	1	Orzo façon risotto Chef Fred
5	1	Orzo façon risotto, burrata
5	1	Orzotto champignons, poireau
5	1	Orzotto potimarron sauge et chèvre frais
5	1	Osso bucco de veau
5	1	Osso buco
5	1	Osso buco et patate douce
5	1	Pad Thaï
5	1	Pad thaï rapide au poulet
5	1	Paella de chou-fleur safran
5	1	Paella facile
5	1	Pain au levain
5	1	Pain complet
5	1	Pain curcuma sans gluten
5	1	Pain de mie
5	1	Pain de poisson au wasabi
5	1	Pain de saumon et litchi
5	1	Pain de seigle
5	1	Pain perdu courgette parmesan
5	1	Pain rapide
5	1	Pain sans gluten
5	1	Pains au thon individuels
5	1	Pannacot'abricot passion
5	1	Pannacotta aux yeux
5	1	Pannacotta citron et poire
5	1	Pannacotta d'antan
5	1	Pannacotta de chèvre
5	1	Pannacotta pamplemousse
5	1	Papillote de lieu aux herbes
5	1	Papillotes banane et sésame
5	1	Papillotes de fruits exotiques
5	1	Papillotes de julienne
6	1	Parmentier au saumon
6	1	Parmentier canard
6	1	Parmentier de légumes
6	1	Parmentier de saumon
6	11	Patate douce
6	1	Patates douces farcies
6	1	Paupiettes de veau aux poires
6	1	Paupiettes sauce chinoise
6	1	Pavlova aux coings confits
6	1	Penne au chou-fleur et œuf
6	1	Penne à la tomate et boulettes de bœuf
6	1	Pennes façon Mac & Cheese
6	1	Peperonata
6	1	Perles du Japon mangue
6	8	Petit pois
6	1	Petits pois au bacon
6	1	Petits pots aux 2 chèvres
6	1	Pho Bò
6	1	Pilons de poulet pois chiche
6	4	Poire
6	8	Poireau
6	1	Poireaux vinaigrette
6	1	Poireaux vinaigrette à l'orange
6	1	Poireaux vinaigrette à l’orange
6	1	Poires farcies aux dattes
6	1	Poires pochées
6	1	Poires pochées vanille & crème praliné ultra gourmande
6	1	Pois chiche & champignons
6	1	Pois chiches au chou épicé
6	1	Pois chiches aux agrumes
6	1	Pois chiches kombu
6	1	Pois chiches à la courge butternut
6	1	Pois chiches à la grecque
6	15	Poisson
6	1	Poisson aux légumes grillés
6	1	Poisson aux poivrons et à la tomate
6	1	Poisson vapeur à la turque
6	1	Poitrine de dinde farcie
6	1	Poitrine de porc à la chinoise
6	9	Poivron
6	1	Poivrons farcis
6	1	Poivrons farcis au quinoa
6	1	Poivrons farcis à la morue
6	1	Polenta champignons et burrata
6	1	Polenta crémeuse citron
6	1	Pollo al aji amarillo
6	4	Pomme
6	13	Pomme de terre
6	1	Pommes de terre au hareng
6	1	Pommes de terre à l'indienne
6	25	Porc
6	1	Porc au caramel
6	1	Porc au curry vietnamien
6	1	Porc au piment et cajou
6	1	Porc braisé au tofu
6	1	Porc patate douce curry
6	1	Porc teriyaki aux poivrons
6	1	Porridge chocolat noisettes
6	1	Porridge de riz coréen
6	1	Porridge fraises coco
6	1	Porridge fruits sirop d'érable
6	1	Porridge healthy
6	1	Porridge muhlama
6	1	Pot-au-feu poulet & chou-fleur
6	1	Pot-au-feu végétarien
6	1	Potage blanc au chou-fleur
6	1	Potage paysan aux œufs durs
6	1	Potage tex-mex
6	2	Potatoes aux aromates
6	9	Potiron
6	1	Potée de saucisses aux choux de Bruxelles
6	1	Potée provençale et jambonneau
6	1	Poulet ananas maïs
6	1	Poulet ananas mexicain
6	1	Poulet au beurre de cacahuètes
6	1	Poulet au citron et aux olives
6	1	Poulet au citron et riz
6	1	Poulet au curry facile
6	1	Poulet au curry sucré salé
6	1	Poulet au riz
6	1	Poulet au thym et au citron
6	1	Poulet aux artichauts
6	1	Poulet aux épices tandoori
6	1	Poulet basquaise Maggi
6	1	Poulet coco citron vert
6	1	Poulet et riz à la thaï
6	1	Poulet mafé express by Fit Claire
6	1	Poulet potimarron à l'orange
6	2	Poulet rôti aux épices
6	1	Poulet rôti thym citron
6	1	Poulet Tikka Masala
6	1	Poulet tikka massala
6	1	Poulet à la grenade et noix
6	1	Poulet à la mangue
6	1	Poulet épicé et chou-fleur
6	1	Poulpe à la galicienne
6	1	Poulpe à la grecque
6	1	Pozole
6	1	Poêlée pâtisson haddock
6	1	Prunes en crumble de muesli
7	1	Pudding anglais
7	1	Pudding au pain d'épices
7	1	Pudding aux dattes
7	1	Pudding aux marrons
7	1	Pudding banane fruit sec
7	1	Pudding gingembre coco
7	1	Pudding pommes au chia
7	1	Pudding rose et framboise
7	1	Pudding à la brioche perdue
7	1	Purée chou-fleur jambon œuf
7	1	Purée chou-fleur parmesan
7	1	Purée de chou-fleur au pain
7	1	Purée de chou-fleur saucisson
7	1	Purée de pois au kale sauté
7	1	Purée de pois cassés de Mamie
7	2	Purée méditerranéenne
7	1	Pâte à tartiner banane choco
7	1	Pâte à tartiner patate douce
7	1	Pâte à tartiner à la banane
7	1	Pâtes aux émincés de soja
7	1	Pâtes cresson & olives vertes
7	1	Pâtes petits pois et pancetta
7	1	Pêches aux pistaches
7	1	Pêches et granité au Riesling
7	1	Quiche au thon sans pâte
7	1	Quinoa
7	1	Quinoa au chou à la thaï
7	1	Quinoa aux légumes épicés
7	1	Quinoa aux palourdes
7	1	Quinoa Bowl chocolate
7	1	Quinoa Bowl mûres basilic
7	1	Quinoa et boulettes de légumes
7	1	Quinoa féta courgettes
7	1	Quinoa à la feta et courgette
7	1	Quinotto aux légumes verts
7	1	Radiatori & choux de Bruxelles
7	1	Ragout de bœuf aux 4 épices
7	1	Ragoût au curcuma
7	1	Ragoût d'agneau perse
7	1	Ragoût de bœuf à la bière et légumes racines
7	1	Ragoût de porc à l'italienne
7	1	Ragoût de poulet aux légumes
7	1	Ragoût de saucisses haricots
7	1	Ramen aux légumes
7	1	Ramen d'agneau abricots
7	1	Ramen froid pour l'été
7	1	Ratatouille
7	1	Ratatouille Maggi
7	1	Ratatouille WW
7	1	Ravioli gorgonzola noix
7	1	Rfissa express by Fit Claire
7	1	Ribollita toscane
7	1	Ribs aigre-doux à l’abricot
7	2	Ribs de porc
7	1	Ricottacake au citron
7	1	Rillettes de cabillaud et olives
7	1	Rillettes de canard faciles
7	1	Rillettes lentilles & poireau
7	1	Risotto
7	1	Risotto artichaut pesto rosso
7	1	Risotto aux asperges
7	1	Risotto aux champignons
7	1	Risotto aux poireaux
7	1	Risotto brésilien
7	1	Risotto butternut de Victoria
7	1	Risotto chou-fleur kale cheddar
7	1	Risotto coquillettes carottes
7	1	Risotto crémeux panais sésame
7	1	Risotto de lentilles corail
7	1	Risotto de printemps
7	1	Risotto du placard
7	1	Risotto Italien
7	1	Risotto myrtilles et chèvre
7	1	Risotto poulet champignons
7	1	Risotto sarrasin & champignons
7	1	Risotto sarrasin girolles
7	1	Risotto saumon asperges
7	1	Risotto à la milanaise
7	1	Riz au chou-fleur & cacahuètes
7	1	Riz au chou-fleur et cacahuètes
7	2	Riz au curry
7	1	Riz au lait au caramel express
7	1	Riz au lait chocolat blanc
7	1	Riz au lait chocolat lait
7	1	Riz au lait et coings
7	1	Riz au lait et nectarines
7	2	Riz au poulet à la syrienne
7	1	Riz au veau et miel
7	1	Riz aux champignons
7	1	Riz aux courgettes
7	1	Riz aux graines et épices
7	1	Riz biryani
7	1	Riz cantonais
7	1	Riz cantonnais
7	1	Riz cantonnais2
7	5	Riz complet
7	1	Riz complet au potiron
7	1	Riz en curry vert aux mungo
7	1	Riz en rougail de la mer
7	1	Riz exotique
8	1	Riz façon biryani
8	1	Riz fou du Joker
8	1	Riz gluant à la mangue
8	1	Riz indien au poulet
8	4	Riz long grain
8	1	Riz noir au lait de coco
8	1	Riz sauté aux légumes
8	1	Riz venere alla putanesca
8	1	Riz à l'italienne
8	1	Riz à l'égyptienne
8	1	Riz à la japonaise
8	1	Riz à la tomate et crevettes
8	1	Riz, lentilles et safran
8	1	Riz, pois chiches et épices
8	1	Rolls feta concombre acidulé
8	1	Romanesco à la noisette
8	1	Roti de porc pommes pruneaux
8	1	Roti de veau fromage bacon
8	1	Roti porc endives caramélisées
8	1	Rougail saucisses aux poivrons
8	1	Rouget, semoule et légumes
8	1	Rougets à la provençale
8	1	Roulades de jambon au riz
8	1	Roulés végétariens au chou
8	4	Rutabaga
8	1	Rôti de bœuf sauce chimichurri
8	1	Rôti de porc au chou-fleur
8	1	Rôti de porc tomates lardons
8	1	Rôti de porc à l'ananas
8	1	Rôti de saumon et rattes
8	1	Rôti de veau carotte pruneaux
8	1	Rôti de veau carottes
8	1	Rôti de veau Mojito
8	1	Rôtis de poireau paysans
8	7	Saint-Jacques
8	1	Saint-Jacques rôties fenouil
8	1	Salad jar à la volaille
8	1	Salad jars féta
8	1	Salade asperges et fraises
8	1	Salade aux 3 haricots
8	1	Salade betterave et crabe
8	1	Salade betterave et framboises
8	1	salade composée au poulet pané
8	1	Salade de betterave et melon
8	1	Salade de blé à la libanaise
8	1	Salade de boulgour aux herbes
8	1	Salade de cerfeuil tubéreux
8	1	Salade de chou rave et mangue
8	1	Salade de chou-fleur aux noix
8	1	Salade de haricots blancs
8	1	Salade de haricots et poulet
8	1	Salade de lentilles au thon
8	1	Salade de lentilles et riz
8	1	Salade de maïs latino
8	1	Salade de petits pois et radis
8	1	Salade de pois chiche sésame
8	1	Salade de pommes de terre
8	1	Salade de quinoa à l'orange
8	1	Salade de riz aux crevettes
8	1	Salade de riz noir, potimarron et orange
8	1	Salade en vinaigrette
8	1	Salade petits pois & abricots
8	1	Salade pommes de terre endives
8	1	Salade printanière
8	1	Salade quinoa et pêches
8	1	Salade quinoa, petits légumes et sauce au miel
8	1	Saltimbocca de veau
8	1	Samboussek
8	1	Samossas aux légumes
8	1	Sandwich végé Sloppy Joes
8	5	Sarrasin
8	1	Sauce pimentée pour pizza
8	1	Saumon courgette lait de coco
8	1	Saumon façon cajun
8	1	Saumon façon risotto
8	1	Saumon gingembre et fèves
8	1	Saumon massala
8	1	Saumon one pot courgettes et riz
8	1	Saumon sauce asperge blanche
8	1	Saumon sauce citron
8	1	Sauté de veau aux abricots
8	1	Sauté de veau aux olives
8	1	Scones Irlandais
8	1	Soufflé de pommes de terre
8	1	Soupe aux légumes d’hiver
8	1	Soupe Chorba
8	1	Soupe complète aux céréales
8	1	Soupe complète aux nouilles
8	1	Soupe d'automne
8	1	Soupe de cerises aux épices
8	1	Soupe de lentilles corail
8	1	Soupe de lentilles épicée
8	1	Soupe de madeleines au citron
8	1	Soupe de mani
8	1	Soupe de pois chiches à la grecque
8	1	Soupe de pommes au miel
