part	groupCount	sourceText
1	1	دجاج محشو بجبن الموتزاريلا
1	1	زربيان دجاج
1	5	سبانخ
1	1	سوفريتو سمك التراوت مع الأعشاب
1	1	شوربة الهريس باللحم
1	1	كبسة الدجاج بالمعكرونة
1	1	مرقة القيمة العراقيّة
1	1	مضروبة لحم بالجريش
1	1	يخنة البامية باللحم
