part	groupCount	sourceText
1	1	Кисло-солодкі овочі
1	1	Курка в кокосовому соусі з горошком
1	1	Курка з лимоном і чебрецем
1	1	Лосось тікка масала
1	1	Ніжний суп зі солодкої картоплі
1	1	Пряні дольки
1	1	Рагу з кроликом та чорізо
1	1	Різдвяний пудинг
1	1	Смажена курка
1	1	Томатний суп по-турецьки
1	1	Форель на парі з імбирем
1	1	Фрикадельки у соусі з естрагоном
1	1	Шоколадно-апельсиновий чізкейк
