part	groupCount	sourceText
6	1	Cartofi dulci tandoori umpluți cu năut
6	1	Caserolă cu orz perlat și ciuperci
6	1	Chifteluțe Kofta
6	1	Morcovi glazurați
6	1	Ochi din panna cotta
6	1	Pannacotta cu brânză de capră
6	1	Paste în stil indian
6	1	Pește cu chipsuri
6	1	Pui Yakitori
6	1	Quinoa cu legume picante
6	1	Somon cajun
6	1	Sos cu vinete și semințe de susan
6	1	Supă cremă de dovleac
6	1	Supă cu pesto
6	1	Supă de tomate în stil turcesc
6	1	Wrapuri cu păstrăv și fenicul
