part	groupCount	sourceText
1	1	Dana Kıymalı Taco
1	1	Fındıklı Havuç Püresi
1	1	Krem Karamel
1	1	Kremalı Brokoli
1	1	Patlıcan Yemeği
1	1	Süt Helvası
1	1	Üç Kinoalı Portakallı Kısır
